,name,youtube_code,namu_code,혐오,행복,중립,슬픔,분노,놀람,공포,총합,혐비,행비,중비,슬비,분비,놀비,공비
267,사모장,/channel/UC4XjKgCtpwpACzUCiUKOd3Q,사모장,84,242,196,24,46,142,61,795,10.56603774,30.44025157,24.65408805,3.018867925,5.786163522,17.86163522,7.672955975
252,짬타수아,/channel/UCNoSlvimHmdOgtHOCNjj7ew,짬타수아,21,54,46,3,6,30,8,168,12.5,32.14285714,27.38095238,1.785714286,3.571428571,17.85714286,4.761904762
47,돼지저금통,/channel/UCEVnzHZkNMG-XFUGomZ24cg,돼지저금통(유튜버),55,284,216,53,32,153,66,859,6.402793946,33.06169965,25.14551804,6.169965076,3.725261932,17.81140861,7.683352736
178,옴므,/channel/UCSWMuYooxYPorJSumJbLzCQ,옴므,4,33,11,7,2,13,3,73,5.479452055,45.20547945,15.06849315,9.589041096,2.739726027,17.80821918,4.109589041
351,무릎의 철권TV TekkenKnee,/channel/UC0Zl_lyMoTbroBSNv7SpGuQ,배재민,11,91,61,6,1,39,10,219,5.02283105,41.55251142,27.85388128,2.739726027,0.456621005,17.80821918,4.566210046
208,쫀득TV,/channel/UCmCNgLHdknmCdQelpwxQvvg,쫀득(인터넷 방송인),24,86,49,11,8,42,16,236,10.16949153,36.44067797,20.76271186,4.661016949,3.389830508,17.79661017,6.779661017
18,우주하마,/channel/UC2NFRq9s2neD_Ml0tPhNC2Q,우주하마,44,186,81,15,11,82,42,461,9.544468547,40.34707158,17.57049892,3.253796095,2.386117137,17.78741866,9.110629067
2,Lime Tube[라임튜브],/channel/UCxutPqfWSdYqaK8_tlc5PBA,라임튜브,9,106,53,14,5,45,21,253,3.557312253,41.8972332,20.9486166,5.533596838,1.976284585,17.78656126,8.300395257
59,저라뎃 JUSTLIKETHAT,/channel/UC1dG3vI9FfHnH3YgyeKUz_A,저라뎃,94,225,198,45,47,143,52,804,11.69154229,27.98507463,24.62686567,5.597014925,5.845771144,17.78606965,6.467661692
77,밍모,/channel/UCgjaQlejpAnIu0q-xtVfTEw,밍모,41,339,164,57,13,144,53,811,5.055487053,41.80024661,20.22194821,7.028360049,1.602959309,17.75585697,6.5351418
108,재민TV,/channel/UCfnMSbA2Bfi4cnuuN2pa0HA,재민TV,80,349,121,48,24,143,42,807,9.913258984,43.24659232,14.99380421,5.94795539,2.973977695,17.71995043,5.204460967
334,피닉스박,/channel/UCZ6IM7_T-bCmr_7DgAKjYxg,피닉스박,40,73,68,15,14,48,13,271,14.7601476,26.93726937,25.09225092,5.535055351,5.166051661,17.71217712,4.79704797
64,TV대정령,/channel/UCHsK9gl5aU0F3umrU4Zn_sA,PD대정령,10,36,29,2,2,18,5,102,9.803921569,35.29411765,28.43137255,1.960784314,1.960784314,17.64705882,4.901960784
382,꼬예유 & 한예찬의 게임저장소,/channel/UCJoWNCiFuiN4eZnB80WUf4Q,한예찬,10,122,93,13,16,60,27,341,2.93255132,35.7771261,27.27272727,3.812316716,4.692082111,17.59530792,7.917888563
172,주둥이방송,/channel/UC9ta639M37zzWKwo7kKc80A,주둥이방송,47,61,32,13,16,39,15,223,21.07623318,27.35426009,14.34977578,5.829596413,7.174887892,17.48878924,6.726457399
335,따효니DDaHyoNi,/channel/UCFM_07Mxv6CglREk8qdkPaw,백상현,36,89,45,10,11,44,17,252,14.28571429,35.31746032,17.85714286,3.968253968,4.365079365,17.46031746,6.746031746
353,닥터준 YouTube,/channel/UCOY3LbxXxCd8SykBvcVJlzg,닥터준,16,51,46,17,7,30,5,172,9.302325581,29.65116279,26.74418605,9.88372093,4.069767442,17.44186047,2.906976744
27,혜안,/channel/UC8CIM3d3zDYMk-3T5aAz0yw,혜안(인터넷 방송인),83,253,84,39,20,109,37,625,13.28,40.48,13.44,6.24,3.2,17.44,5.92
268,요롬Yorom,/channel/UCqx0Xywhh72631omzTWNixA,요롬,31,336,155,64,59,145,42,832,3.725961538,40.38461538,18.62980769,7.692307692,7.091346154,17.42788462,5.048076923
333,호진,/channel/UCZZEgBpbLP0ILVc4nGg39-w,이호진(e스포츠),21,87,50,8,6,38,9,219,9.589041096,39.7260274,22.83105023,3.652968037,2.739726027,17.35159817,4.109589041
97,롤큐 LOLQ,/channel/UCa-IaOPw5r1oQ4vuf3QjEPA,롤큐,13,53,49,11,8,30,9,173,7.514450867,30.63583815,28.32369942,6.358381503,4.624277457,17.34104046,5.202312139
315,소풍왔니,/channel/UC5qsXOIsLbkEIP4DI7xWOlg,나무위키:투명성 보고서/요청/소풍왔니,33,132,59,23,6,57,20,330,10,40,17.87878788,6.96969697,1.818181818,17.27272727,6.060606061
134,초깨비의노래워치,/channel/UCZnrdNaOFqniv7qEEqQFvIg,초깨비,30,346,131,52,21,130,44,754,3.978779841,45.88859416,17.37400531,6.896551724,2.785145889,17.24137931,5.835543767
385,KD키드,/channel/UC98Dw7oYrXnoXCfhxgffzRA,KD키드,11,77,56,20,10,39,14,227,4.845814978,33.92070485,24.66960352,8.810572687,4.405286344,17.18061674,6.167400881
34,램램TV,/channel/UCHdsNK3SJi7tI85f4XPy7zA,램램,30,220,137,26,18,99,47,577,5.199306759,38.12824957,23.74350087,4.506065858,3.119584055,17.15771231,8.145580589
263,스간TV,/channel/UCK1B7KLih3kE1Iy0SCBDzkQ,스간,71,292,161,101,33,148,59,865,8.208092486,33.75722543,18.61271676,11.67630058,3.815028902,17.10982659,6.820809249
311,박나나,/channel/UCS3_H_feQRm4QbXipKTvSrw,박나나,33,107,61,15,7,52,29,304,10.85526316,35.19736842,20.06578947,4.934210526,2.302631579,17.10526316,9.539473684
24,킴성태TV,/channel/UCAaLhok91QDrweyuDRsmjqQ,킴성태,60,158,60,12,14,65,13,382,15.70680628,41.36125654,15.70680628,3.141361257,3.664921466,17.01570681,3.403141361
188,채널 명예훈장,/channel/UCs0LzOveQMLImmmTrMmP2sg,명예훈장(인터넷 방송인),7,33,29,4,7,17,3,100,7,33,29,4,7,17,3
342,잡초,/channel/UCSWLx_GQlGADYipEyXF2Mxg,잡초,22,99,47,18,6,43,18,253,8.695652174,39.13043478,18.5770751,7.114624506,2.371541502,16.99604743,7.114624506
76,꿀탱탱,/channel/UCAJAJ9bAvfjFLRrsqeumJIA,꿀탱탱,109,284,154,27,43,138,59,814,13.39066339,34.88943489,18.91891892,3.316953317,5.282555283,16.95331695,7.248157248
181,비콘 TV,/channel/UCT_Sf9z6Cqy11VHOfbnQPNQ,비콘(유튜버),6,42,16,1,3,14,1,83,7.228915663,50.60240964,19.27710843,1.204819277,3.614457831,16.86746988,1.204819277
55,탁주 TV,/channel/UC7nVGqibbYgrzh733LDffNQ,탁주(인터넷 방송인),38,391,184,52,13,148,53,879,4.323094425,44.48236633,20.93287827,5.915813424,1.478953356,16.83731513,6.029579067
377,게렌의 게임극장,/channel/UCUEX0L7GHPs95m8S7G6kWVA,게렌(인터넷 방송인),11,81,35,19,5,33,12,196,5.612244898,41.32653061,17.85714286,9.693877551,2.551020408,16.83673469,6.12244898
155,서새봄,/channel/UCYtNOIg99pgGcrE4Uo44OdQ,서새봄,26,66,25,12,6,31,19,185,14.05405405,35.67567568,13.51351351,6.486486486,3.243243243,16.75675676,10.27027027
107,풍월량,/channel/UCyHvSKT_bLDYpkv1JjjsLAg,풍월량,40,309,108,15,14,104,33,623,6.420545746,49.59871589,17.33547352,2.407704655,2.247191011,16.69341894,5.296950241
110,임선비,/channel/UCC4QcwDnXG5poPg__kD4YmQ,임선비,52,411,131,14,14,136,57,815,6.380368098,50.42944785,16.07361963,1.717791411,1.717791411,16.68711656,6.993865031
215,메이플 이득충,/channel/UCnHpxlp418JpbxtVEfPRK4Q,메이플 이득충,9,18,15,4,1,10,3,60,15,30,25,6.666666667,1.666666667,16.66666667,5
168,바이준 BYJUN,/channel/UC3htcPlye6noa3pAgegT2AQ,김하늘,22,54,61,19,13,37,16,222,9.90990991,24.32432432,27.47747748,8.558558559,5.855855856,16.66666667,7.207207207
361,체험판의컴퓨터채널Trialversion,/channel/UCeSnJtdf_dgvFqtK1PpxygA,체험판의 컴퓨터 채널,12,11,28,8,4,14,7,84,14.28571429,13.0952381,33.33333333,9.523809524,4.761904762,16.66666667,8.333333333
283,Mobirix,/channel/UChs3xgH4BWAsTi-SGjECiZA,모비릭스,0,0,3,1,1,1,0,6,0,0,50,16.66666667,16.66666667,16.66666667,0
205,랄로,/channel/UCD2YO_A_PVMgMDN9jpRrpVA,랄로,27,48,45,20,10,33,17,200,13.5,24,22.5,10,5,16.5,8.5
5,감스트GAMST,/channel/UCbFzvzDu17eDZ3RIeaLRswQ,감스트,90,350,132,44,23,139,65,843,10.67615658,41.51838671,15.65836299,5.21945433,2.728351127,16.48873072,7.710557533
139,HeopopGames 허팝게임,/channel/UCobtktl5cCEYuAKLSY0vc2w,허팝,29,259,178,56,24,118,53,717,4.044630404,36.12273361,24.82566248,7.810320781,3.347280335,16.45746165,7.391910739
91,쵸쵸우,/channel/UCzoP3s16B9hP7f_qIc6DReQ,쵸쵸우,7,98,20,29,1,33,13,201,3.482587065,48.75621891,9.950248756,14.4278607,0.497512438,16.41791045,6.467661692
159,빅민 GAME,/channel/UC2WbWQ3tQNeCRyXBsAeqWhw,빅민,20,38,29,7,2,20,6,122,16.39344262,31.14754098,23.7704918,5.737704918,1.639344262,16.39344262,4.918032787
317,더빙걸,/channel/UC6t1NCFKCiBUuIbM3ujRRPQ,더빙걸,8,73,25,13,8,27,11,165,4.848484848,44.24242424,15.15151515,7.878787879,4.848484848,16.36363636,6.666666667
14,태경 TV,/channel/UCEPuItFWOOJ2o5hTu65NlEg,태경,22,298,70,45,5,91,28,559,3.935599284,53.30948122,12.52236136,8.050089445,0.894454383,16.27906977,5.008944544
103,이설 Leeseol,/channel/UCHqvLC2ilL2M4_SpoFiWtuQ,이설(인터넷 방송인),41,292,88,48,15,101,36,621,6.602254428,47.02093398,14.17069243,7.729468599,2.415458937,16.26409018,5.797101449
367,PAKA,/channel/UCJpAwvQaZyCI5spAz7tipGA,PAKA,34,118,69,24,4,52,20,321,10.59190031,36.76012461,21.4953271,7.476635514,1.246105919,16.19937695,6.230529595
203,집마 홀릭,/channel/UCmZeuRfHYowZhf6odtoaNdg,집마 홀릭,18,61,53,15,2,32,17,198,9.090909091,30.80808081,26.76767677,7.575757576,1.01010101,16.16161616,8.585858586
112,희바HEEBA,/channel/UCrLxiPkgUEEnItqryMFVG2g,희바,30,315,156,89,16,127,54,787,3.811944091,40.02541296,19.82210928,11.30876747,2.033036849,16.13722999,6.861499365
163,플레르TV,/channel/UCwiCv-ym6TQhMWhN23jVQkA,플레르,6,51,5,9,2,15,5,93,6.451612903,54.83870968,5.376344086,9.677419355,2.150537634,16.12903226,5.376344086
331,튜나,/channel/UCyi9eZCavFN5P6GQVokRiQg,튜나,36,32,38,22,10,29,13,180,20,17.77777778,21.11111111,12.22222222,5.555555556,16.11111111,7.222222222
373,디스 이즈 샤이,/channel/UCBo3r_IAd1EiFGe1x7GgTLw,박상면(프로게이머),22,115,62,15,1,45,20,280,7.857142857,41.07142857,22.14285714,5.357142857,0.357142857,16.07142857,7.142857143
397,나무늘보,/channel/UCXAXCxTCCYYKsLJNzEvjqfw,나무늘보,23,39,39,11,5,26,19,162,14.19753086,24.07407407,24.07407407,6.790123457,3.086419753,16.04938272,11.72839506
318,나는상윤,/channel/UCozuuEEitjQXtCzubNO0BGA,권상윤,25,84,56,10,8,38,17,238,10.50420168,35.29411765,23.52941176,4.201680672,3.361344538,15.96638655,7.142857143
156,Loud G,/channel/UCYP2aGg8h_9JHqNQBHNKp7w,Loud G,40,61,64,16,9,41,26,257,15.56420233,23.73540856,24.90272374,6.225680934,3.501945525,15.95330739,10.11673152
257,겜스트GAMEST,/channel/UChtdyqmH0yVFWTBJERP2PKg,감스트,56,342,177,44,28,129,41,817,6.854345165,41.86046512,21.66462668,5.385556916,3.427172583,15.78947368,5.018359853
154,성시훈 유튜브,/channel/UCQgu0whGhuJ2Hr8u6htgxxw,성시훈,25,90,62,15,2,39,15,248,10.08064516,36.29032258,25,6.048387097,0.806451613,15.72580645,6.048387097
126,앰비션 유튜브 [AMTUBE],/channel/UCHYMpkGhNIr8A0m2H3lIjUA,강찬용/인터넷 방송,78,262,177,39,18,115,43,732,10.6557377,35.79234973,24.18032787,5.327868852,2.459016393,15.71038251,5.87431694
359,전쓰트의 게임 채널 Junsst,/channel/UCD8r5Jgns2V64-NcUmXclpg,전쓰트,22,61,45,11,17,32,16,204,10.78431373,29.90196078,22.05882353,5.392156863,8.333333333,15.68627451,7.843137255
284,사과몽,/channel/UCjaoaH1tIwV6uLZHEmlQNdw,사과몽,23,129,30,18,8,42,20,270,8.518518519,47.77777778,11.11111111,6.666666667,2.962962963,15.55555556,7.407407407
251,더빙레이디,/channel/UCVPTh22MstSVobuvF7zQ3Sw,더빙레이디,18,50,28,10,0,21,8,135,13.33333333,37.03703704,20.74074074,7.407407407,0,15.55555556,5.925925926
164,랩해도돼?RAPTUBE,/channel/UC13r2XVC5h3unwWgo25puAw,랩해도돼?,13,63,23,25,2,25,10,161,8.074534161,39.13043478,14.28571429,15.52795031,1.242236025,15.52795031,6.211180124
6,잠뜰 TV,/channel/UCg7rkxrTnIhiHEpXY1ec9NA,잠뜰,53,394,128,48,13,130,74,840,6.30952381,46.9047619,15.23809524,5.714285714,1.547619048,15.47619048,8.80952381
125,San E,/channel/UCrhgVHA_uAiT9BoGV9qRKvg,San E,36,316,101,53,15,102,37,660,5.454545455,47.87878788,15.3030303,8.03030303,2.272727273,15.45454545,5.606060606
0,박닝겐,/channel/UCtG4WVb1P38zdKG8HXP4scQ,박닝겐,22,43,134,6,4,40,12,261,8.429118774,16.47509579,51.34099617,2.298850575,1.53256705,15.3256705,4.597701149
96,방앗간 비둘기,/channel/UC1MO5uem_t8lRgvIBF9u83w,방앗간 비둘기,33,64,66,13,9,37,20,242,13.63636364,26.44628099,27.27272727,5.371900826,3.719008264,15.2892562,8.26446281
133,[꿀템TV] 클템 유튜브,/channel/UCvrxJgD0T_TFvgsO2nA-fDQ,이현우(게임 해설가)/인터넷 방송,90,266,136,48,46,116,57,759,11.85770751,35.04611331,17.91831357,6.324110672,6.060606061,15.28326746,7.509881423
349,TV용느님,/channel/UCbHN1sTuPySKpnqKSp0JHRQ,용느,36,88,39,13,8,34,7,225,16,39.11111111,17.33333333,5.777777778,3.555555556,15.11111111,3.111111111
4,도티 TV,/channel/UChQ-VMvdGrYZxviQVMTJOHg,도티,34,470,84,58,9,123,36,814,4.176904177,57.73955774,10.31941032,7.125307125,1.105651106,15.11056511,4.422604423
184,홍방장,/channel/UCHxrU6bjWrnBfmReUAeztcw,홍방장,0,13,3,0,1,3,0,20,0,65,15,0,5,15,0
198,유혜디,/channel/UCMBbYvXl8iHmtdtlkXt0yYA,유혜디,2,48,11,3,1,12,3,80,2.5,60,13.75,3.75,1.25,15,3.75
212,팍플레이Pacplay,/channel/UCZecnuVvQnBCoopyobFdDZg,팍플레이,8,37,27,2,3,15,8,100,8,37,27,2,3,15,8
381,넷마블 TV,/channel/UCpYaDypxUY_bB6s23sfpuMg,넷마블 TV,4,6,6,0,0,3,1,20,20,30,30,0,0,15,5
392,369랑께,/channel/UCVjAW_GXsPAbXKKEJYPBs0g,369랑께,29,36,81,5,4,28,5,188,15.42553191,19.14893617,43.08510638,2.659574468,2.127659574,14.89361702,2.659574468
29,쁘허,/channel/UCtCnnCUn9IDDQRU9_04JD3g,쁘띠허브,32,408,61,62,16,109,45,733,4.365620737,55.66166439,8.321964529,8.458390177,2.182810368,14.87039563,6.139154161
149,YOU TUBE공갈,/channel/UCJ7PxHj3J_YeH1N2spjR6NQ,공갈(유튜버),83,259,156,55,44,115,62,774,10.72351421,33.4625323,20.15503876,7.105943152,5.684754522,14.85788114,8.010335917
26,유정호tv,/channel/UCWCKqaOsUJ0OzjC01ATQmPA,유정호,64,181,102,37,20,77,39,520,12.30769231,34.80769231,19.61538462,7.115384615,3.846153846,14.80769231,7.5
87,주키니TV,/channel/UCZ-UuK86Bk5sGzQQ2cEglJQ,주키니,31,94,42,8,2,33,13,223,13.90134529,42.15246637,18.83408072,3.587443946,0.896860987,14.79820628,5.829596413
233,수찬 Suchan,/channel/UCLm0fAzu27N2aSd3lHsy2zQ,전수찬,13,72,17,6,9,21,4,142,9.154929577,50.70422535,11.97183099,4.225352113,6.338028169,14.78873239,2.816901408
201,하승진,/channel/UCINRJxfiq8pXfQm1EucWFfw,하승진,53,375,104,39,19,109,45,744,7.123655914,50.40322581,13.97849462,5.241935484,2.553763441,14.65053763,6.048387097
297,이아린 Ahrin,/channel/UCqIYXDSU6mC_Na4b39lOIZw,이아린,8,87,28,9,4,24,4,164,4.87804878,53.04878049,17.07317073,5.487804878,2.43902439,14.63414634,2.43902439
40,잉여맨 유튜브,/channel/UCeG0ONJtjwE20ThR5iSYdsA,잉여맨,29,354,100,52,12,100,40,687,4.22125182,51.52838428,14.55604076,7.569141194,1.746724891,14.55604076,5.822416303
244,Awesomepiece,/channel/UC8DE6aei0DOKa1s3PziV8Aw,어썸피스,28,81,38,14,4,33,29,227,12.33480176,35.68281938,16.74008811,6.167400881,1.762114537,14.53744493,12.7753304
286,타요튜브 [TAYOTUBE],/channel/UCBTsPtRCh6ln3IRQFjhjh1A,타요(인터넷 방송인),22,75,61,5,7,31,14,215,10.23255814,34.88372093,28.37209302,2.325581395,3.255813953,14.41860465,6.511627907
52,T1,/channel/UCJprx3bX49vNl6Bcw01Cwfg,T1/리그 오브 레전드,123,273,181,30,32,113,40,792,15.53030303,34.46969697,22.85353535,3.787878788,4.04040404,14.26767677,5.050505051
166,만만,/channel/UCRY0vKmqFmQ4XCJomWMBf-w,만만,58,33,67,13,25,36,21,253,22.92490119,13.04347826,26.48221344,5.138339921,9.881422925,14.22924901,8.300395257
161,도로시Games,/channel/UCulur1hLC2ca8oJn0xt9ojA,도로시(게임 유튜버),11,121,31,14,5,32,11,225,4.888888889,53.77777778,13.77777778,6.222222222,2.222222222,14.22222222,4.888888889
217,영래기,/channel/UCcvKf8NxAw9i09hZw1MQPBQ,영래기,38,52,81,16,17,37,21,262,14.50381679,19.84732824,30.91603053,6.106870229,6.488549618,14.1221374,8.015267176
121,눈꽃,/channel/UCnxOGZwppMFnMYS-eUJtwXw,눈꽃(인터넷 방송인),30,242,76,66,11,73,22,520,5.769230769,46.53846154,14.61538462,12.69230769,2.115384615,14.03846154,4.230769231
303,민또TV,/channel/UCCW6uYIUP4YKKe50k-ktVAw,민또TV,20,139,43,21,4,40,18,285,7.01754386,48.77192982,15.0877193,7.368421053,1.403508772,14.03508772,6.315789474
92,두치와뿌꾸,/channel/UCl402YYy7RcH7PBI3npmGPQ,두치와뿌꾸(인터넷 방송인),19,106,39,7,0,30,15,216,8.796296296,49.07407407,18.05555556,3.240740741,0,13.88888889,6.944444444
10,양띵 유튜브,/channel/UCYooECrv-fIXlPaDwEIaveA,양띵,50,241,60,41,7,70,35,504,9.920634921,47.81746032,11.9047619,8.134920635,1.388888889,13.88888889,6.944444444
218,가이코GK,/channel/UCYWW_lthmN8cvuIaN0G9D6g,가이코,18,84,41,16,10,30,20,219,8.219178082,38.35616438,18.72146119,7.305936073,4.566210046,13.69863014,9.132420091
384,마뫄,/channel/UCgEo04TieA9BEmiDOhYQUGw,마뫄,34,105,33,16,5,33,16,242,14.04958678,43.38842975,13.63636364,6.611570248,2.066115702,13.63636364,6.611570248
302,EA SPORTS TM FIFA 온라인 4,/channel/UC9otskL_kd-0CDib_5Lj-mQ,피파 온라인 4,39,94,43,4,18,33,12,243,16.04938272,38.68312757,17.69547325,1.646090535,7.407407407,13.58024691,4.938271605
358,펭귄몬스터,/channel/UCqcxF7BAF3GSz36Yx_0qGaQ,펭귄몬스터,34,64,45,11,8,28,17,207,16.42512077,30.9178744,21.73913043,5.314009662,3.8647343,13.52657005,8.212560386
388,Mudassar Saddique,/channel/UC_qgWkLIbwXA8YGWTbjSN3g,나무위키:대문,14,15,99,0,1,22,13,164,8.536585366,9.146341463,60.36585366,0,0.609756098,13.41463415,7.926829268
200,꽃영,/channel/UC8rDleR669f72Sha9PQK11A,꽃영,41,388,129,75,23,104,29,789,5.196451204,49.17617237,16.34980989,9.505703422,2.915082383,13.18124208,3.675538657
191,군필여고생 후추,/channel/UCscL0E82anT7mtoQjJTV6Mg,군필 여고생,11,106,20,14,9,25,5,190,5.789473684,55.78947368,10.52631579,7.368421053,4.736842105,13.15789474,2.631578947
144,이상호,/channel/UCfIUuMA7U_jImP7oWfTe4Pw,이상호,48,309,105,87,26,89,28,692,6.936416185,44.65317919,15.1734104,12.57225434,3.757225434,12.86127168,4.046242775
301,학살 HAKSAL,/channel/UCF7IBIvHZ2be4Ufo8i0uHBw,김효종(2000),33,128,56,16,8,37,10,288,11.45833333,44.44444444,19.44444444,5.555555556,2.777777778,12.84722222,3.472222222
324,크로롱TV,/channel/UCr0oBV3TSWoHz7MX4atZ7vw,크로롱,20,129,35,20,6,32,14,256,7.8125,50.390625,13.671875,7.8125,2.34375,12.5,5.46875
357,단미호유튜브,/channel/UCy5OjPJk87YCHNgd3qg2N9A,단미호,4,87,30,31,2,23,7,184,2.173913043,47.2826087,16.30434783,16.84782609,1.086956522,12.5,3.804347826
222,44층 지하던전,/channel/UCbErjjRiLboO1q0ha-R0OGA,44층 지하던전,11,104,21,12,1,22,7,178,6.179775281,58.42696629,11.79775281,6.741573034,0.561797753,12.35955056,3.93258427
350,Google Play Korea,/channel/UC8C0Yd20ke5XqOiZvMVgM9w,Google Play,9,103,52,5,24,28,6,227,3.964757709,45.37444934,22.90748899,2.202643172,10.57268722,12.33480176,2.643171806
132,배틀그라운드 모바일 - PUBG MOBILE,/channel/UCXVVG5ZM3SJJCh94xatR8Dg,배틀그라운드 모바일,70,164,197,52,40,81,66,670,10.44776119,24.47761194,29.40298507,7.76119403,5.970149254,12.08955224,9.850746269
187,버섯도리,/channel/UCYhUJGAH6HhOUJokzRupkpQ,버섯돌이,5,51,21,5,0,12,6,100,5,51,21,5,0,12,6
74,신비아파트 공식채널 - The Haunted House,/channel/UCoHsxU1eDWHom6D7Fce6kLA,신비아파트 시리즈,39,313,166,101,18,92,40,769,5.071521456,40.70221066,21.58647594,13.13394018,2.340702211,11.96358908,5.201560468
157,빅윈TV,/channel/UCbt557PsOnMaspiSUjuSVVw,빅윈,11,59,17,5,2,13,2,109,10.09174312,54.12844037,15.59633028,4.587155963,1.834862385,11.9266055,1.834862385
253,프리티에스더 PrettyEsther,/channel/UCkrboHEREUVOaFNbuQ2taZg,,10,150,45,20,6,32,9,272,3.676470588,55.14705882,16.54411765,7.352941176,2.205882353,11.76470588,3.308823529
66,퀸톨 TV,/channel/UCiwOunGuqfKjcLIBsteAAJQ,퀸톨,19,594,68,59,13,105,51,909,2.090209021,65.34653465,7.480748075,6.490649065,1.430143014,11.55115512,5.610561056
292,롤큐플러스 LOLQplus,/channel/UCigPeNf_uHiODmCRns_92Xw,롤큐,17,38,72,5,5,19,9,165,10.3030303,23.03030303,43.63636364,3.03030303,3.03030303,11.51515152,5.454545455
136,해물파전TV,/channel/UCqIwPYLfMd3EoWYwvyTjPnA,해물파전(인터넷 방송인),84,291,112,38,29,73,26,653,12.86370597,44.56355283,17.15160796,5.819295559,4.441041348,11.17917305,3.981623277
102,썩쏘TV,/channel/UCp77saYy1V_F3dld7GfJrcg,썩쏘(유튜버),128,259,205,41,44,89,44,810,15.80246914,31.97530864,25.30864198,5.061728395,5.432098765,10.98765432,5.432098765
395,롤큐이슈 LOLQissue,/channel/UCyqwhqket92QYbSALAV7oXQ,롤큐,23,30,35,9,9,14,14,134,17.1641791,22.3880597,26.11940299,6.71641791,6.71641791,10.44776119,10.44776119
17,캐릭온 TV,/channel/UCyn_E0ZE8RNOnYnF3lVaCOQ,캐릭온TV,18,271,48,92,4,53,41,527,3.415559772,51.42314991,9.108159393,17.4573055,0.759013283,10.056926,7.779886148
376,똘끼100%,/channel/UCybKp0O2N9sUZOgIm1j2r_w,인범,7,10,5,2,3,3,2,32,21.875,31.25,15.625,6.25,9.375,9.375,6.25
372,말괄량이 박삐삐,/channel/UC1ig0B3mPPXViUMTN5Hm-Ig,박삐삐,9,122,24,17,3,19,12,206,4.368932039,59.22330097,11.65048544,8.252427184,1.45631068,9.223300971,5.825242718
104,3D운전교실,/channel/UClsIn5fbUo2pSJN_3lhnDag,3D운전교실,8,132,196,20,5,40,37,438,1.826484018,30.1369863,44.74885845,4.566210046,1.141552511,9.132420091,8.447488584
78,Clevr TV [클레버티비],/channel/UCnMBn-PNx1M9TLF0s-sEDeQ,클레버 TV,19,525,48,81,3,67,27,770,2.467532468,68.18181818,6.233766234,10.51948052,0.38961039,8.701298701,3.506493506
197,운학 TV,/channel/UChbSCzDSKP_m4V5aEX1bmCA,운학,0,11,2,4,0,1,2,20,0,55,10,20,0,5,10
328,김유진 미국변호사YOOJIN,/channel/UC_Cprc-ruVm1GS0yPvqy14w,유진(유튜버),6,75,9,12,0,4,2,108,5.555555556,69.44444444,8.333333333,11.11111111,0,3.703703704,1.851851852
390,G-ZONE 게임은지원,/channel/UC9iXc6HmaGygDiTj5OaNqNg,은지원,16,174,57,16,3,10,7,283,5.653710247,61.48409894,20.14134276,5.653710247,1.060070671,3.533568905,2.473498233
171,Ras Apex,/channel/UCkiCNZ6c5Th3NpL2U8IhUWw,MVP(프로게임단),59,75,7,6,0,2,31,180,32.77777778,41.66666667,3.888888889,3.333333333,0,1.111111111,17.22222222
22,Dino Box Jurassic park,/channel/UCR3rHpatQ69g1uiGfGp60rw,쥬라기 월드,0,1,2,0,0,0,0,3,0,33.33333333,66.66666667,0,0,0,0
41,Toycoo 토이쿠,/channel/UCHCkaI_DQoU7Tgg4CsBN5Bw,TOEIC,0,1,2,0,0,0,0,3,0,33.33333333,66.66666667,0,0,0,0
242,바위골렘,/channel/UCLLGccON9y08RB7xqusu_Ww,바위골렘,0,1,2,1,0,0,0,4,0,25,50,25,0,0,0
,,,,,,,,,,,,8.994509818,34.08367144,21.93142587,5.43033297,3.253414614,19.66403882,6.64260646
